Date,Order Id,Order Status,Customer Code,City,State,Product Name,Order quantity,Gross amount,Day,Month,Week,sku,Variant Name,Skin Tones,Category 2,Week Ending Date,Zone
14-08-2020,ORD-0036,DELIVERED,cust_code-59,Krishnagiri,Tamil Nadu,Mini Power Matte Lipcolour,1,75,14,8,33,LG-40-2,Mini Power Matte Lipcolour-Red Alert,Fair Tone&Medium Tone&Dusky Tone,Lips,16-08-2020,South
14-08-2020,ORD-0037,DELIVERED,cust_code-75,Amritsar,Punjab,Skin Perfect Compact Powder,1,125,14,8,33,C-33-2,Skin Perfect Compact Powder-Medium Beige,Fair Tone&Medium Tone,Face,16-08-2020,North
14-08-2020,ORD-0038,DELIVERED,cust_code-93,Amritsar,Punjab,5 Toxic Free Nail Lacquer,1,60,14,8,33,DH-127-4,5 Toxic Free Nail Lacquer-Green 4,Fair Tone&Medium Tone&Dusky Tone,Nails,16-08-2020,North
14-08-2020,ORD-0038,DELIVERED,cust_code-93,Amritsar,Punjab,DIP & Go,1,70,14,8,33,DIP-GO-3,DIP & Go-Strawberry,Fair Tone&Medium Tone&Dusky Tone,Nails,16-08-2020,North
14-08-2020,ORD-0039,DELIVERED,cust_code-100,New Delhi,Delhi,Blemish free concealor,1,100,14,8,33,CR-01-C6,Blemish free concealor - Siena Red,Fair Tone&Medium Tone&Dusky Tone,Face,16-08-2020,North
14-08-2020,ORD-0040,DELIVERED,cust_code-104,Patna,Bihar,Always On Matte Lipstick,2,160,14,8,33,L-21-A2,Always On Matte Lipstick-Nude Coffee,Fair Tone&Medium Tone&Dusky Tone,Lips,16-08-2020,East
14-08-2020,ORD-0041,DELIVERED,cust_code-105,Anantapur,Andhra Pradesh,Wing It Eyeliner,1,70,14,8,33,EL-233-3,Wing It Eyeliner-Turquoise,Fair Tone&Medium Tone&Dusky Tone,Eyes,16-08-2020,South
14-08-2020,ORD-0041,DELIVERED,cust_code-105,Anantapur,Andhra Pradesh,Primer Matte Lipstick,1,80,14,8,33,L-24-A2,Primer Matte Lipstick-Nude Coffee,Fair Tone&Medium Tone&Dusky Tone,Lips,16-08-2020,South
14-08-2020,ORD-0042,DELIVERED,cust_code-108,Mumbai,Maharashtra,Always On Matte Lipstick,1,80,14,8,33,L-21-A3,Always On Matte Lipstick-Cherry Wine,Fair Tone&Medium Tone&Dusky Tone,Lips,16-08-2020,West
15-08-2020,ORD-0043,DELIVERED,cust_code-102,Raigarh(Mh),Maharashtra,Mini Power Matte Lipcolour,1,75,15,8,33,LG-40-22,Mini Power Matte Lipcolour-Autum,Fair Tone&Medium Tone&Dusky Tone,Lips,16-08-2020,West
15-08-2020,ORD-0043,DELIVERED,cust_code-102,Raigarh(Mh),Maharashtra,Wing It Eyeliner,1,70,15,8,33,EL-233-3,Wing It Eyeliner-Turquoise,Fair Tone&Medium Tone&Dusky Tone,Eyes,16-08-2020,West
15-08-2020,ORD-0043,DELIVERED,cust_code-102,Raigarh(Mh),Maharashtra,Mini Power Matte Lipcolour,1,75,15,8,33,LG-40-19,Mini Power Matte Lipcolour-Dive,Fair Tone&Medium Tone&Dusky Tone,Lips,16-08-2020,West
15-08-2020,ORD-0043,DELIVERED,cust_code-102,Raigarh(Mh),Maharashtra,Mini Power Matte Lipcolour,1,75,15,8,33,LG-40-14,Mini Power Matte Lipcolour-Sugar Plum,Fair Tone&Medium Tone&Dusky Tone,Lips,16-08-2020,West
15-08-2020,ORD-0043,DELIVERED,cust_code-102,Raigarh(Mh),Maharashtra,Power Puff compact & concealer,1,190,15,8,33,C-39-A5,Power Puff compact & concealer - Silk Warm,Medium Tone,Face,16-08-2020,West
15-08-2020,ORD-0044,DELIVERED,cust_code-114,Kudal,Maharashtra,Mini Power Matte Lipcolour,1,75,15,8,33,LG-40-7,Mini Power Matte Lipcolour-Satin Rose,Fair Tone&Medium Tone&Dusky Tone,Lips,16-08-2020,West
15-08-2020,ORD-0044,DELIVERED,cust_code-114,Kudal,Maharashtra,Mini Power Matte Lipcolour,1,75,15,8,33,LG-40-2,Mini Power Matte Lipcolour-Red Alert,Fair Tone&Medium Tone&Dusky Tone,Lips,16-08-2020,West
15-08-2020,ORD-0044,DELIVERED,cust_code-114,Kudal,Maharashtra,Skin Perfect Compact Powder,1,125,15,8,33,C-33-1,Skin Perfect Compact Powder-Natural Beige,Fair Tone&Medium Tone,Face,16-08-2020,West
15-08-2020,ORD-0044,DELIVERED,cust_code-114,Kudal,Maharashtra,Blemish free concealor,1,100,15,8,33,CR-01-C6,Blemish free concealor - Siena Red,Fair Tone&Medium Tone&Dusky Tone,Face,16-08-2020,West
15-08-2020,ORD-0044,DELIVERED,cust_code-114,Kudal,Maharashtra,Wing It Eyeliner,1,70,15,8,33,EL-233-1,Wing It Eyeliner-Electric Blue,Fair Tone&Medium Tone&Dusky Tone,Eyes,16-08-2020,West
15-08-2020,ORD-0045,DELIVERED,cust_code-116,Golaghat,Assam,Second Skin Drop foundation,1,160,15,8,33,FD-28-01,Second Skin Drop foundation-Golden Honey,Fair Tone,Face,16-08-2020,East
15-08-2020,ORD-0045,DELIVERED,cust_code-116,Golaghat,Assam,5 Toxic Free Nail Lacquer,1,60,15,8,33,DH-127-158,5 Toxic Free Nail Lacquer-Black 158,Fair Tone&Medium Tone&Dusky Tone,Nails,16-08-2020,East
15-08-2020,ORD-0045,DELIVERED,cust_code-116,Golaghat,Assam,5 Toxic Free Nail Lacquer,1,60,15,8,33,DH-127-4,5 Toxic Free Nail Lacquer-Green 4,Fair Tone&Medium Tone&Dusky Tone,Nails,16-08-2020,East
15-08-2020,ORD-0045,DELIVERED,cust_code-116,Golaghat,Assam,Voluminous Lash Mascara,1,210,15,8,33,MAS-07,Voluminous Lash Mascara,Fair Tone&Medium Tone&Dusky Tone,Eyes,16-08-2020,East
15-08-2020,ORD-0046,DELIVERED,cust_code-117,Jaipur,Rajasthan,Mini Power Matte Lipcolour,1,75,15,8,33,LG-40-8,Mini Power Matte Lipcolour-Coral Dream,Fair Tone&Medium Tone&Dusky Tone,Lips,16-08-2020,North
15-08-2020,ORD-0046,DELIVERED,cust_code-117,Jaipur,Rajasthan,Mini Power Matte Lipcolour,1,75,15,8,33,LG-40-2,Mini Power Matte Lipcolour-Red Alert,Fair Tone&Medium Tone&Dusky Tone,Lips,16-08-2020,North
15-08-2020,ORD-0046,DELIVERED,cust_code-117,Jaipur,Rajasthan,Mini Power Matte Lipcolour,1,75,15,8,33,LG-40-14,Mini Power Matte Lipcolour-Sugar Plum,Fair Tone&Medium Tone&Dusky Tone,Lips,16-08-2020,North
15-08-2020,ORD-0046,DELIVERED,cust_code-117,Jaipur,Rajasthan,Second Skin Drop foundation,1,160,15,8,33,FD-28-04,Second Skin Drop foundation-Warm Nude,Medium Tone,Face,16-08-2020,North
15-08-2020,ORD-0046,DELIVERED,cust_code-117,Jaipur,Rajasthan,Prime It Up,1,240,15,8,33,Primer,Prime It Up,Fair Tone&Medium Tone&Dusky Tone,Face,16-08-2020,North
15-08-2020,ORD-0047,DELIVERED,cust_code-125,Cuddalore,Tamil Nadu,Colour Rich Lipstick,1,120,15,8,33,L-23-21,Colour Rich Lipstick-Sunshine,Fair Tone&Medium Tone&Dusky Tone,Lips,16-08-2020,South
15-08-2020,ORD-0049,DELIVERED,cust_code-129,Nagpur,Maharashtra,Mini Power Matte Lipcolour,1,75,15,8,33,LG-40-14,Mini Power Matte Lipcolour-Sugar Plum,Fair Tone&Medium Tone&Dusky Tone,Lips,16-08-2020,West
15-08-2020,ORD-0049,DELIVERED,cust_code-129,Nagpur,Maharashtra,Mini Power Matte Lipcolour,1,75,15,8,33,LG-40-8,Mini Power Matte Lipcolour-Coral Dream,Fair Tone&Medium Tone&Dusky Tone,Lips,16-08-2020,West
15-08-2020,ORD-0049,DELIVERED,cust_code-129,Nagpur,Maharashtra,Mini Power Matte Lipcolour,1,75,15,8,33,LG-40-7,Mini Power Matte Lipcolour-Satin Rose,Fair Tone&Medium Tone&Dusky Tone,Lips,16-08-2020,West
15-08-2020,ORD-0050,DELIVERED,cust_code-39,Thane,Maharashtra,Daily wear Concealor Foundation,1,230,15,8,33,FD-22-3,Daily wear Concealor Foundation-Creamy Beige,Fair Tone,Face,16-08-2020,West
15-08-2020,ORD-0050,DELIVERED,cust_code-39,Thane,Maharashtra,Primer Matte Lipstick,1,80,15,8,33,L-24-A28,Primer Matte Lipstick-Pink Mauve,Fair Tone&Medium Tone&Dusky Tone,Lips,16-08-2020,West
15-08-2020,ORD-0050,DELIVERED,cust_code-39,Thane,Maharashtra,Voluminous Lash Mascara,1,210,15,8,33,MAS-07,Voluminous Lash Mascara,Fair Tone&Medium Tone&Dusky Tone,Eyes,16-08-2020,West
15-08-2020,ORD-0050,DELIVERED,cust_code-39,Thane,Maharashtra,Mini Power Matte Lipcolour,1,75,15,8,33,LG-40-23,Mini Power Matte Lipcolour-Glam,Fair Tone&Medium Tone&Dusky Tone,Lips,16-08-2020,West
15-08-2020,ORD-0050,DELIVERED,cust_code-39,Thane,Maharashtra,Stay All Day Eyeliner,1,145,15,8,33,EL-43,Stay All Day Eyeliner,Fair Tone&Medium Tone&Dusky Tone,Eyes,16-08-2020,West
15-08-2020,ORD-0050,DELIVERED,cust_code-39,Thane,Maharashtra,Power Puff compact & concealer,1,190,15,8,33,C-39-A1,Power Puff compact & concealer - Creamy Beige,Fair Tone,Face,16-08-2020,West
15-08-2020,ORD-0051,DELIVERED,cust_code-136,Jodhpur,Rajasthan,Liquid Illuminator,1,300,15,8,33,Illuminator-6,Liquid Illuminator-Rose Gold,Fair Tone&Medium Tone&Dusky Tone,Face,16-08-2020,North
15-08-2020,ORD-0051,DELIVERED,cust_code-136,Jodhpur,Rajasthan,Mini Power Matte Lipcolour,1,75,15,8,33,LG-40-7,Mini Power Matte Lipcolour-Satin Rose,Fair Tone&Medium Tone&Dusky Tone,Lips,16-08-2020,North
15-08-2020,ORD-0051,DELIVERED,cust_code-136,Jodhpur,Rajasthan,Second Skin Drop foundation,1,160,15,8,33,FD-28-02,Second Skin Drop foundation-Rose Beige,Medium Tone,Face,16-08-2020,North
15-08-2020,ORD-0051,DELIVERED,cust_code-136,Jodhpur,Rajasthan,Wing It Eyeliner,1,70,15,8,33,EL-233-3,Wing It Eyeliner-Turquoise,Fair Tone&Medium Tone&Dusky Tone,Eyes,16-08-2020,North
15-08-2020,ORD-0052,DELIVERED,cust_code-139,Thane,Maharashtra,Primer Matte Lipstick,1,80,15,8,33,L-24-A17,Primer Matte Lipstick-Magic Mauve,Fair Tone&Medium Tone&Dusky Tone,Lips,16-08-2020,West
15-08-2020,ORD-0052,DELIVERED,cust_code-139,Thane,Maharashtra,Prime It Up,1,240,15,8,33,Primer,Prime It Up,Fair Tone&Medium Tone&Dusky Tone,Face,16-08-2020,West
15-08-2020,ORD-0052,DELIVERED,cust_code-139,Thane,Maharashtra,Stay Matte Foundation,1,210,15,8,33,Stay Matte FD-04,Stay Matte Foundation - Nude Beige,Medium Tone,Face,16-08-2020,West
15-08-2020,ORD-0052,DELIVERED,cust_code-139,Thane,Maharashtra,Power Puff compact & concealer,1,190,15,8,33,C-39-A5,Power Puff compact & concealer - Silk Warm,Medium Tone,Face,16-08-2020,West
15-08-2020,ORD-0052,DELIVERED,cust_code-139,Thane,Maharashtra,Primer Matte Lipstick,1,80,15,8,33,L-24-A28,Primer Matte Lipstick-Pink Mauve,Fair Tone&Medium Tone&Dusky Tone,Lips,16-08-2020,West
15-08-2020,ORD-0052,DELIVERED,cust_code-139,Thane,Maharashtra,Stay All Day Eyeliner,1,145,15,8,33,EL-43,Stay All Day Eyeliner,Fair Tone&Medium Tone&Dusky Tone,Eyes,16-08-2020,West
15-08-2020,ORD-0052,DELIVERED,cust_code-139,Thane,Maharashtra,Voluminous Lash Mascara,1,210,15,8,33,MAS-07,Voluminous Lash Mascara,Fair Tone&Medium Tone&Dusky Tone,Eyes,16-08-2020,West
16-08-2020,ORD-0053,DELIVERED,cust_code-143,Papum Pare,Arunachal Pradesh,5 Toxic Free Nail Lacquer,1,60,16,8,33,DH-127-8,5 Toxic Free Nail Lacquer-Grey 8,Fair Tone&Medium Tone&Dusky Tone,Nails,16-08-2020,South
16-08-2020,ORD-0053,DELIVERED,cust_code-143,Papum Pare,Arunachal Pradesh,Studio Nail Polish,1,80,16,8,33,DH-127 Studio-961,Studio Nail Polish-Grey Silver 961,Fair Tone&Medium Tone&Dusky Tone,Nails,16-08-2020,South
16-08-2020,ORD-0053,DELIVERED,cust_code-143,Papum Pare,Arunachal Pradesh,Studio Nail Polish,1,80,16,8,33,DH-127 Studio-970,Studio Nail Polish-Rose Gold 970,Fair Tone&Medium Tone&Dusky Tone,Nails,16-08-2020,South
16-08-2020,ORD-0053,DELIVERED,cust_code-143,Papum Pare,Arunachal Pradesh,Wing It Eyeliner,1,70,16,8,33,EL-233-10,Wing It Eyeliner-Smokey,Fair Tone&Medium Tone&Dusky Tone,Eyes,16-08-2020,South
16-08-2020,ORD-0053,DELIVERED,cust_code-143,Papum Pare,Arunachal Pradesh,Wing It Eyeliner,1,70,16,8,33,EL-233-9,Wing It Eyeliner-Bronze,Fair Tone&Medium Tone&Dusky Tone,Eyes,16-08-2020,South
16-08-2020,ORD-0053,DELIVERED,cust_code-143,Papum Pare,Arunachal Pradesh,Power Matte Lipcolor,1,140,16,8,33,LG-39-V2,Power Matte Lipcolor-Bling Pink,Fair Tone&Medium Tone&Dusky Tone,Lips,16-08-2020,South
16-08-2020,ORD-0054,DELIVERED,cust_code-141,Mumbai,Maharashtra,Power Puff compact & concealer,1,190,16,8,33,C-39-A1,Power Puff compact & concealer - Creamy Beige,Fair Tone,Face,16-08-2020,West
16-08-2020,ORD-0054,DELIVERED,cust_code-141,Mumbai,Maharashtra,Prime It Up,1,240,16,8,33,Primer,Prime It Up,Fair Tone&Medium Tone&Dusky Tone,Face,16-08-2020,West
16-08-2020,ORD-0054,DELIVERED,cust_code-141,Mumbai,Maharashtra,Stay Matte Foundation,1,210,16,8,33,Stay Matte FD-01,Stay Matte Foundation - Golden Amber,Fair Tone&Medium Tone,Face,16-08-2020,West
16-08-2020,ORD-0054,DELIVERED,cust_code-141,Mumbai,Maharashtra,Voluminous Lash Mascara,1,210,16,8,33,MAS-07,Voluminous Lash Mascara,Fair Tone&Medium Tone&Dusky Tone,Eyes,16-08-2020,West
16-08-2020,ORD-0054,DELIVERED,cust_code-141,Mumbai,Maharashtra,Liquid Illuminator,1,300,16,8,33,Illuminator-4,Liquid Illuminator-Copper Shine,Fair Tone&Medium Tone&Dusky Tone,Face,16-08-2020,West
16-08-2020,ORD-0054,DELIVERED,cust_code-141,Mumbai,Maharashtra,Blemish free concealor,1,100,16,8,33,CR-01-C1,Blemish free concealor - Fresh Ivory,Fair Tone,Face,16-08-2020,West
16-08-2020,ORD-0056,DELIVERED,cust_code-130,Chennai,Tamil Nadu,Mini Power Matte Lipcolour,1,75,16,8,33,LG-40-23,Mini Power Matte Lipcolour-Glam,Fair Tone&Medium Tone&Dusky Tone,Lips,16-08-2020,South
16-08-2020,ORD-0059,DISPATCHED,cust_code-15,Thane,Maharashtra,5 Toxic Free Nail Lacquer,1,60,16,8,33,DH-127-70,5 Toxic Free Nail Lacquer-White 70,Fair Tone&Medium Tone&Dusky Tone,Nails,16-08-2020,West
16-08-2020,ORD-0059,DISPATCHED,cust_code-15,Thane,Maharashtra,5 Toxic Free Nail Lacquer,1,60,16,8,33,DH-127-4,5 Toxic Free Nail Lacquer-Green 4,Fair Tone&Medium Tone&Dusky Tone,Nails,16-08-2020,West
16-08-2020,ORD-0059,DISPATCHED,cust_code-15,Thane,Maharashtra,5 Toxic Free Nail Lacquer,1,60,16,8,33,DH-127-158,5 Toxic Free Nail Lacquer-Black 158,Fair Tone&Medium Tone&Dusky Tone,Nails,16-08-2020,West
17-08-2020,ORD-0063,DELIVERED,cust_code-176,Panvel,Maharashtra,Intense Penliner,1,210,17,8,34,Eyepen,Intense Penliner,Fair Tone&Medium Tone&Dusky Tone,Eyes,23-08-2020,West
17-08-2020,ORD-0063,DELIVERED,cust_code-176,Panvel,Maharashtra,Power Matte Lipcolor,1,140,17,8,34,LG-39-V6,Power Matte Lipcolor-Maroon Wave,Fair Tone&Medium Tone&Dusky Tone,Lips,23-08-2020,West
17-08-2020,ORD-0063,DELIVERED,cust_code-176,Panvel,Maharashtra,Second Skin Drop foundation,1,160,17,8,34,FD-28-02,Second Skin Drop foundation-Rose Beige,Medium Tone,Face,23-08-2020,West
17-08-2020,ORD-0065,DISPATCHED,cust_code-178,Agra,Uttar Pradesh,Power Puff compact & concealer,1,190,17,8,34,C-39-A4,Power Puff compact & concealer - Rich Walnut,Medium Tone&Dusky Tone,Face,23-08-2020,North
17-08-2020,ORD-0065,DISPATCHED,cust_code-178,Agra,Uttar Pradesh,Daily wear Concealor Foundation,1,230,17,8,34,FD-22-2,Daily wear Concealor Foundation-Soft Honey,Medium Tone,Face,23-08-2020,North
17-08-2020,ORD-0065,DISPATCHED,cust_code-178,Agra,Uttar Pradesh,Blemish free concealor,1,100,17,8,34,CR-01-C6,Blemish free concealor - Siena Red,Fair Tone&Medium Tone&Dusky Tone,Face,23-08-2020,North
17-08-2020,ORD-0065,DISPATCHED,cust_code-178,Agra,Uttar Pradesh,Second Skin Drop foundation,1,160,17,8,34,FD-28-01,Second Skin Drop foundation-Golden Honey,Fair Tone,Face,23-08-2020,North
17-08-2020,ORD-0066,DELIVERED,cust_code-185,New Delhi,Delhi,Voluminous Lash Mascara,1,210,17,8,34,MAS-07,Voluminous Lash Mascara,Fair Tone&Medium Tone&Dusky Tone,Eyes,23-08-2020,North
17-08-2020,ORD-0067,DELIVERED,cust_code-189,Ambala,Haryana,Prime It Up,1,240,17,8,34,Primer,Prime It Up,Fair Tone&Medium Tone&Dusky Tone,Face,23-08-2020,North
17-08-2020,ORD-0067,DELIVERED,cust_code-189,Ambala,Haryana,Voluminous Lash Mascara,1,210,17,8,34,MAS-07,Voluminous Lash Mascara,Fair Tone&Medium Tone&Dusky Tone,Eyes,23-08-2020,North
17-08-2020,ORD-0069,DELIVERED,cust_code-197,Howrah,West Bengal,Power Matte Lipcolor,1,140,17,8,34,LG-39-V7,Power Matte Lipcolor-Rose Dream,Fair Tone&Medium Tone&Dusky Tone,Lips,23-08-2020,East
17-08-2020,ORD-0069,DELIVERED,cust_code-197,Howrah,West Bengal,Mini Power Matte Lipcolour,1,75,17,8,34,LG-40-7,Mini Power Matte Lipcolour-Satin Rose,Fair Tone&Medium Tone&Dusky Tone,Lips,23-08-2020,East
17-08-2020,ORD-0069,DELIVERED,cust_code-197,Howrah,West Bengal,Mini Power Matte Lipcolour,1,75,17,8,34,LG-40-14,Mini Power Matte Lipcolour-Sugar Plum,Fair Tone&Medium Tone&Dusky Tone,Lips,23-08-2020,East
17-08-2020,ORD-0070,DELIVERED,cust_code-34,Mumbai,Maharashtra,Mini Power Matte Lipcolour,1,75,17,8,34,LG-40-8,Mini Power Matte Lipcolour-Coral Dream,Fair Tone&Medium Tone&Dusky Tone,Lips,23-08-2020,West
17-08-2020,ORD-0070,DELIVERED,cust_code-34,Mumbai,Maharashtra,Mini Power Matte Lipcolour,1,75,17,8,34,LG-40-6,Mini Power Matte Lipcolour-Angel Red,Fair Tone&Medium Tone&Dusky Tone,Lips,23-08-2020,West
17-08-2020,ORD-0070,DELIVERED,cust_code-34,Mumbai,Maharashtra,Daily wear Concealor Foundation,1,230,17,8,34,FD-22-2,Daily wear Concealor Foundation-Soft Honey,Medium Tone,Face,23-08-2020,West
17-08-2020,ORD-0070,DELIVERED,cust_code-34,Mumbai,Maharashtra,Power Matte Lipcolor,1,140,17,8,34,LG-39-V6,Power Matte Lipcolor-Maroon Wave,Fair Tone&Medium Tone&Dusky Tone,Lips,23-08-2020,West
17-08-2020,ORD-0070,DELIVERED,cust_code-34,Mumbai,Maharashtra,Prime It Up,1,240,17,8,34,Primer,Prime It Up,Fair Tone&Medium Tone&Dusky Tone,Face,23-08-2020,West
17-08-2020,ORD-0071,SHIPPED,cust_code-203,Aizwal,Mizodishaam,Prime It Up,2,480,17,8,34,Primer,Prime It Up,Fair Tone&Medium Tone&Dusky Tone,Face,23-08-2020,East
17-08-2020,ORD-0071,SHIPPED,cust_code-203,Aizwal,Mizodishaam,Liquid Illuminator,1,300,17,8,34,Illuminator-6,Liquid Illuminator-Rose Gold,Fair Tone&Medium Tone&Dusky Tone,Face,23-08-2020,East
17-08-2020,ORD-0071,SHIPPED,cust_code-203,Aizwal,Mizodishaam,Power Puff compact & concealer,1,190,17,8,34,C-39-A1,Power Puff compact & concealer - Creamy Beige,Fair Tone,Face,23-08-2020,East
17-08-2020,ORD-0071,SHIPPED,cust_code-203,Aizwal,Mizodishaam,Second Skin Drop foundation,2,320,17,8,34,FD-28-04,Second Skin Drop foundation-Warm Nude,Medium Tone,Face,23-08-2020,East
17-08-2020,ORD-0072,DELIVERED,cust_code-204,Karimganj,Assam,Primer Matte Lipstick,1,80,17,8,34,L-24-A16,Primer Matte Lipstick-Warm Nude,Fair Tone&Medium Tone&Dusky Tone,Lips,23-08-2020,East
17-08-2020,ORD-0072,DELIVERED,cust_code-204,Karimganj,Assam,Blemish free concealor,1,100,17,8,34,CR-01-C3,Blemish free concealor - Yellow Archie,Fair Tone&Medium Tone,Face,23-08-2020,East
17-08-2020,ORD-0072,DELIVERED,cust_code-204,Karimganj,Assam,Second Skin Drop foundation,1,160,17,8,34,FD-28-02,Second Skin Drop foundation-Rose Beige,Medium Tone,Face,23-08-2020,East
17-08-2020,ORD-0072,DELIVERED,cust_code-204,Karimganj,Assam,Always On Matte Lipstick,1,80,17,8,34,L-21-A2,Always On Matte Lipstick-Nude Coffee,Fair Tone&Medium Tone&Dusky Tone,Lips,23-08-2020,East
17-08-2020,ORD-0072,DELIVERED,cust_code-204,Karimganj,Assam,Prime It Up,1,240,17,8,34,Primer,Prime It Up,Fair Tone&Medium Tone&Dusky Tone,Face,23-08-2020,East
17-08-2020,ORD-0072,DELIVERED,cust_code-204,Karimganj,Assam,Skin Perfect Compact Powder,1,125,17,8,34,C-33-4,Skin Perfect Compact Powder-Beige,Medium Tone,Face,23-08-2020,East
17-08-2020,ORD-0073,DELIVERED,cust_code-208,Aurangabad,Maharashtra,Colour Rich Lipstick,1,120,17,8,34,L-23-23,Colour Rich Lipstick-Celebrity Soon,Fair Tone&Medium Tone&Dusky Tone,Lips,23-08-2020,West
17-08-2020,ORD-0073,DELIVERED,cust_code-208,Aurangabad,Maharashtra,Second Skin Drop foundation,1,160,17,8,34,FD-28-04,Second Skin Drop foundation-Warm Nude,Medium Tone,Face,23-08-2020,West
17-08-2020,ORD-0074,DELIVERED,cust_code-219,Mumbai,Maharashtra,Liquid Illuminator,1,300,17,8,34,Illuminator-3,Liquid Illuminator-Pink Glow,Fair Tone&Medium Tone&Dusky Tone,Face,23-08-2020,West
17-08-2020,ORD-0074,DELIVERED,cust_code-219,Mumbai,Maharashtra,Second Skin Drop foundation,1,160,17,8,34,FD-28-01,Second Skin Drop foundation-Golden Honey,Fair Tone,Face,23-08-2020,West
17-08-2020,ORD-0074,DELIVERED,cust_code-219,Mumbai,Maharashtra,Voluminous Lash Mascara,1,210,17,8,34,MAS-07,Voluminous Lash Mascara,Fair Tone&Medium Tone&Dusky Tone,Eyes,23-08-2020,West
17-08-2020,ORD-0074,DELIVERED,cust_code-219,Mumbai,Maharashtra,Blemish free concealor,1,100,17,8,34,CR-01-C3,Blemish free concealor - Yellow Archie,Fair Tone&Medium Tone,Face,23-08-2020,West
17-08-2020,ORD-0077,DELIVERED,cust_code-146,Theni,Tamil Nadu,Power Puff compact & concealer,1,190,17,8,34,C-39-A1,Power Puff compact & concealer - Creamy Beige,Fair Tone,Face,23-08-2020,South
18-08-2020,ORD-0078,DELIVERED,cust_code-233,Vadodara,Gujarat,Mini Power Matte Lipcolour,1,75,18,8,34,LG-40-8,Mini Power Matte Lipcolour-Coral Dream,Fair Tone&Medium Tone&Dusky Tone,Lips,23-08-2020,West
18-08-2020,ORD-0078,DELIVERED,cust_code-233,Vadodara,Gujarat,Stay Matte Foundation,1,210,18,8,34,Stay Matte FD-01,Stay Matte Foundation - Golden Amber,Fair Tone&Medium Tone,Face,23-08-2020,West
18-08-2020,ORD-0078,DELIVERED,cust_code-233,Vadodara,Gujarat,Mini Power Matte Lipcolour,1,75,18,8,34,LG-40-23,Mini Power Matte Lipcolour-Glam,Fair Tone&Medium Tone&Dusky Tone,Lips,23-08-2020,West
18-08-2020,ORD-0078,DELIVERED,cust_code-233,Vadodara,Gujarat,Wing It Eyeliner,1,70,18,8,34,EL-233-3,Wing It Eyeliner-Turquoise,Fair Tone&Medium Tone&Dusky Tone,Eyes,23-08-2020,West
18-08-2020,ORD-0078,DELIVERED,cust_code-233,Vadodara,Gujarat,Prime It Up,1,240,18,8,34,Primer,Prime It Up,Fair Tone&Medium Tone&Dusky Tone,Face,23-08-2020,West
18-08-2020,ORD-0079,DELIVERED,cust_code-242,Pune,Maharashtra,Always On Matte Lipstick,1,80,18,8,34,L-21-A2,Always On Matte Lipstick-Nude Coffee,Fair Tone&Medium Tone&Dusky Tone,Lips,23-08-2020,West
18-08-2020,ORD-0080,DELIVERED,cust_code-220,Indore,Madhya Pradesh,Primer Matte Lipstick,1,80,18,8,34,L-24-A28,Primer Matte Lipstick-Pink Mauve,Fair Tone&Medium Tone&Dusky Tone,Lips,23-08-2020,West
18-08-2020,ORD-0080,DELIVERED,cust_code-220,Indore,Madhya Pradesh,Colour Rich Lipstick,1,120,18,8,34,L-23-11,Colour Rich Lipstick-Choco Break,Fair Tone&Medium Tone&Dusky Tone,Lips,23-08-2020,West
18-08-2020,ORD-0080,DELIVERED,cust_code-220,Indore,Madhya Pradesh,Colour Rich Lipstick,1,120,18,8,34,L-23-21,Colour Rich Lipstick-Sunshine,Fair Tone&Medium Tone&Dusky Tone,Lips,23-08-2020,West
18-08-2020,ORD-0080,DELIVERED,cust_code-220,Indore,Madhya Pradesh,Colour Rich Lipstick,1,120,18,8,34,L-23-15,Colour Rich Lipstick-Terrocotta,Fair Tone&Medium Tone&Dusky Tone,Lips,23-08-2020,West
18-08-2020,ORD-0080,DELIVERED,cust_code-220,Indore,Madhya Pradesh,Primer Matte Lipstick,1,80,18,8,34,L-24-A27,Primer Matte Lipstick-Suite Up Pink,Fair Tone&Medium Tone&Dusky Tone,Lips,23-08-2020,West
18-08-2020,ORD-0080,DELIVERED,cust_code-220,Indore,Madhya Pradesh,Primer Matte Lipstick,2,160,18,8,34,L-24-A2,Primer Matte Lipstick-Nude Coffee,Fair Tone&Medium Tone&Dusky Tone,Lips,23-08-2020,West
18-08-2020,ORD-0080,DELIVERED,cust_code-220,Indore,Madhya Pradesh,Colour Rich Lipstick,1,120,18,8,34,L-23-23,Colour Rich Lipstick-Celebrity Soon,Fair Tone&Medium Tone&Dusky Tone,Lips,23-08-2020,West
18-08-2020,ORD-0081,DELIVERED,cust_code-217,Hazaribag,Jharkhand,5 Toxic Free Nail Lacquer,1,60,18,8,34,DH-127-70,5 Toxic Free Nail Lacquer-White 70,Fair Tone&Medium Tone&Dusky Tone,Nails,23-08-2020,East
18-08-2020,ORD-0081,DELIVERED,cust_code-217,Hazaribag,Jharkhand,Wing It Eyeliner,1,70,18,8,34,EL-233-1,Wing It Eyeliner-Electric Blue,Fair Tone&Medium Tone&Dusky Tone,Eyes,23-08-2020,East
18-08-2020,ORD-0081,DELIVERED,cust_code-217,Hazaribag,Jharkhand,Intense Penliner,1,210,18,8,34,Eyepen,Intense Penliner,Fair Tone&Medium Tone&Dusky Tone,Eyes,23-08-2020,East
